time,state,patch1,patch2,patch3,patch4,patch5,patch6,patch7,patch8,patch9,patch10,patch11,patch12,patch13,patch14,patch15,patch16,patch17,patch18,patch19,patch20,patch21,patch22,patch23,patch24,patch25,patch26,patch27,patch28,patch29,patch30,patch31,patch32,patch33,patch34,patch35,patch36,patch37,patch38,patch39,patch40,patch41,patch42,patch43,patch44,patch45,patch46,patch47,patch48,patch49,patch50,patch51,patch52,patch53,patch54,patch55,patch56,patch57,patch58,patch59,patch60,patch61,patch62,patch63,patch64,patch65,patch66,patch67,patch68,patch69,patch70,patch71,patch72,patch73,patch74,patch75,patch76,patch77,patch78,patch79,patch80,patch81,patch82,patch83,patch84,patch85,patch86,patch87,patch88,patch89,patch90,patch91,patch92,patch93,patch94,patch95,patch96,patch97,patch98,patch99,patch100,patch101,patch102,patch103,patch104,patch105,patch106,patch107,patch108,patch109,patch110,patch111,patch112,patch113,patch114,patch115,patch116,patch117,patch118,patch119,patch120,patch121,patch122,patch123,patch124,patch125,patch126,patch127,patch128,patch129,patch130,patch131,patch132,patch133,patch134,patch135,patch136,patch137,patch138,patch139,patch140,patch141,patch142,patch143,patch144,patch145,patch146,patch147,patch148,patch149,patch150,patch151,patch152,patch153,patch154,patch155,patch156,patch157,patch158,patch159,patch160,patch161,patch162,patch163,patch164,patch165,patch166,patch167,patch168,patch169,patch170,patch171,patch172,patch173,patch174,patch175,patch176,patch177,patch178,patch179,patch180,patch181,patch182,patch183,patch184,patch185,patch186,patch187,patch188,patch189,patch190,patch191,patch192,patch193,patch194,patch195,patch196,patch197,patch198,patch199,patch200,patch201,patch202,patch203,patch204,patch205,patch206,patch207,patch208,patch209,patch210,patch211,patch212,patch213,patch214,patch215,patch216,patch217,patch218,patch219,patch220,patch221,patch222,patch223,patch224,patch225,patch226,patch227,patch228,patch229,patch230,patch231,patch232,patch233,patch234,patch235,patch236,patch237,patch238,patch239,patch240,patch241,patch242
26,Y,0.0655557,0.395011,2.73287,2.37135,5.05486,1.08859,1.59362,25.2276,32.8625,0.155396,1.36978,4.6796,2.70556,2.68755,0.0903088,19.8374,55.0204,96.1077,110.663,13.7493,15.3683,50.2093,0.901685,3.52952,0.225584,6.4514,2.22615,5.79758,4.99329,29.3268,120.854,65.3025,154.181,148.006,57.1954,57.7705,6.40418,1.78142,0.00554541,26.3175,11.7471,0.710821,0.163653,0.715679,38.5497,9.30115,100.833,90.2733,145.427,12.63,7.64251,44.5737,1.28621,0.00466216,0.612191,0.00124652,1.49105,7.9307,38.3961,10.2371,1.40036,3.16571,39.5066,28.1959,38.559,103.381,19.5831,2.69498,0.952221,6.9975,0,0,10.0603,0.68339,103.106,3.26039,9.84051,3.60943,5.00882,0.954479,8.32754,12.615,13.2229,18.0251,66.8711,7.30514,9.24615,3.0651,2.86069,10.5671,0.00509067,25.8089,0.652248,25.4849,0.731191,0.355791,0.00212384,2.73287,0.00203473,0.125656,0.188549,1.79703,0.00221183,0.731245,1.47925,1.08605,0.091967,0.665988,0.000126621,5.6506,0.245255,1.27509,1.72712,1.18913,0.000262317,0.000732949,3.9822,8.21183,0.402515,0.102687,2.73958,3.3612,1.285,0.00245718,0.104279,0.18474,0.583244,4.51798,0.00703475,0.355894,0.702252,0.146513,1.33922,0.737526,0.872982,0.0135109,0,0.232339,0.567269,0.10761,2.76994,0.647865,2.7688,1.06043,0.248172,1.19899,0.398156,0.813831,0.33043,0.998511,0.218924,0.455928,0.0689612,0.227169,1.9023,2.48071,0.286148,0.340349,0.204731,0.0563063,0,0.141272,0.408813,0.00311748,0.649087,3.81156,0.103832,0.00500108,0.191042,0.00134378,0.00365631,0.626085,0.0203532,0.00818392,3.81219,0.34234,0.23507,1.31021,4.78896,63.498,4.71533,0.15432,0.57621,0.426473,0.126616,0.00286818,1.74516,0.941764,21.7119,0.00359837,0.32852,0.199685,0.882624,0.640055,0.0248962,0.00306951,0.0280375,0.134044,0,0.000627552,0.152565,0.991791,0.000359542,0.254406,0.935399,0.0632358,0.00246574,0,1.14946,5.31121,0.845917,0.00443877,3.50934,0.283663,0,0,0,0,2.24198,0.395442,0.00193855,0.800253,5.2217,0.547042,0.0330116,0.373767,0.535617,2.89324,4.80726,0.00116724,0.0033914,0.00501176,0.406223,0,3.1613,1.00667,5.76658,0.397876,0.260801,0.318375,0.550982,0
26,Z,0.00429636,0.157907,0.887027,0.80077,1.56483,0.275607,0.57366,8.71714,10.4347,0.0544541,0.39655,1.72273,0.893204,0.8951,0.0298194,6.63831,18.5183,32.6521,37.6016,4.53225,5.37705,16.1056,0.320054,1.12143,0.0722952,2.07301,0.736151,1.9431,1.66223,9.60823,40.3722,21.9485,51.3121,50.421,19.0124,19.5436,2.20226,0.59601,0.00616157,8.71306,4.08451,0.291488,0.0700771,0.262682,12.9437,2.9497,33.2757,30.1739,48.7585,4.32612,2.59056,14.5109,0.422028,0.00518018,0.194581,0.00138502,0.4802,2.6363,12.8772,3.31262,0.396413,1.06602,12.9909,9.34941,13.073,33.9333,6.68998,0.869083,0.33854,2.32582,0,0,3.39358,0.237705,34.0159,1.02995,3.14647,1.31774,1.62106,0.297575,2.79654,4.22856,4.43756,6.04698,22.2456,2.71048,3.13293,1.02864,0.793001,3.58069,0.00565631,8.77397,0.209981,8.36221,0.254818,0.119358,0.00235983,0.889341,0.00226081,0.0436552,0.0676066,0.69966,0.00245759,0.259866,0.516371,0.345827,0.0295125,0.218424,8.21399e-05,1.86782,0.0780469,0.393977,0.519045,0.436738,0.000291463,0.000814387,1.11359,2.62438,0.108114,0.0325188,0.930805,1.11865,0.490059,0.00273021,0.0334235,0.0549688,0.211572,1.50622,0.00427495,0.117412,0.284898,0.0578826,0.41831,0.248208,0.281724,0.00614046,0,0.0797607,0.208064,0.0334679,0.961213,0.167166,0.91149,0.331502,0.0861258,0.448017,0.165136,0.263468,0.107354,0.342525,0.098219,0.108026,0.0514468,0.0547216,0.568445,0.935392,0.0478584,0.106416,0.0930873,0.0217147,0,0.0417067,0.167713,0.00346386,0.267905,1.08273,0.045719,0.00555675,0.089053,0.00149309,0.00406257,0.276229,0.0226147,0.00909325,1.22992,0.11907,0.070692,0.506296,1.5852,21.319,1.27617,0.0619474,0.15542,0.0977925,0.0453364,0.00318687,0.610065,0.325881,7.02542,0.0038147,0.105654,0.0644599,0.338479,0.214706,0.00917814,0.00341056,0.028483,0.0306556,0,0.00069728,0.0428166,0.290754,0.000399491,0.112373,0.309563,0.029481,0.00273971,0,0.383076,1.64602,0.339649,0.00493196,1.07179,0.123684,0,0,0,0,0.694496,0.162048,0.00215395,0.218425,1.56048,0.154891,0.0297512,0.16122,0.169661,0.91877,1.83583,0.00129693,0.00246375,0.00548114,0.123255,0,1.04256,0.360984,1.94588,0.153229,0.103562,0.0955905,0.147349,0
27,M,1.39302,10.5665,22.8983,27.3202,68.7028,15.0915,52.941,629.735,719.756,5.01207,19.7795,83.7056,71.072,86.6503,8.36068,571.472,1920.73,2584.62,2460.19,178.74,311.81,738.144,20.885,51.1178,3.40508,145.959,39.6779,127.103,70.0555,575.546,2702.24,2707.41,3892.1,3487.17,1616.73,1238.73,173.918,33.1779,1.6415,295.076,122.551,12.4936,3.7207,42.8739,503.645,165.281,2058.33,2768.36,3795.82,647.65,402.336,1254.51,79.8297,0.939443,34.8573,1.46073,13.9098,82.5713,408.022,160.025,25.0199,85.3759,967.155,966.715,1059.6,1608.61,822.601,114.892,17.6973,277.449,0,0,519.582,57.1461,992.573,35.2017,97.0472,83.2007,143.113,22.5119,185.929,480.79,294.732,492.824,1111.04,203.997,326.557,138.871,28.0274,120.605,2.06782,475.681,13.3787,311.917,10.3948,17.6873,0.911198,69.4065,4.18954,0.40572,3.04779,24.766,0.862494,9.61516,23.4574,16.7385,10.6654,25.7596,0.001474,496.489,22.3958,14.5301,18.0379,8.61126,0.0204941,2.20171,29.3757,72.4683,12.8085,9.19291,61.6447,52.9492,16.0383,1.84185,4.763,21.1206,6.07837,30.9546,2.60887,9.17473,19.213,12.6944,27.4436,17.0951,62.4211,4.04039,0,37.7667,3.99787,3.19146,99.5054,10.0188,52.9211,50.2847,19.5625,35.9091,10.2675,12.3599,6.03301,10.4246,41.0062,3.70839,0.129847,8.43468,28.6283,32.5618,4.98612,24.8467,9.97781,2.51825,0,2.66338,20.2795,0.47101,13.6188,92.5993,9.57208,0.154748,1.0955,0.367261,1.47585,23.4122,5.71158,4.09014,74.1216,5.51002,21.6874,35.3075,203.673,661.462,31.8175,3.5755,12.3092,12.9143,7.73851,2.09845,27.9288,44.7837,249.253,1.02245,9.02861,4.90094,52.6539,18.8964,2.57477,3.21194,0.204204,1.50525,0,0.2274,3.78871,19.4217,0.476172,2.38669,21.9265,2.45814,1.0949,0,18.794,63.5687,19.9611,3.57339,69.4274,13.7488,0,0,0,0,30.8864,22.5932,1.16026,21.2031,108.763,14.4491,0.773249,3.53902,17.4987,55.396,96.1441,0.330808,0.0281175,0.99321,10.7462,0,65.4367,8.66276,67.25,5.20662,3.38557,7.29673,9.30264,301.133
27,Y,0.0770094,0.387321,2.71826,2.37294,5.02178,1.09936,1.55928,25.0271,32.9457,0.1563,1.36396,4.66263,2.71661,2.70802,0.0890124,19.7457,55.0391,95.7705,110.319,13.7487,15.3475,50.3263,0.896454,3.54871,0.235446,6.50809,2.21811,5.77085,4.96082,29.296,120.759,65.1979,154.038,147.377,57.0185,57.5661,6.42367,1.77505,0.00499087,26.3099,11.6502,0.705957,0.159872,0.709577,38.5425,9.30804,100.708,90.3398,145.172,12.6142,7.62711,44.4844,1.28563,0.00419595,0.620442,0.00112187,1.47898,7.91352,38.4066,10.2457,1.42768,3.15484,39.4669,28.169,38.5028,103.545,19.4515,2.68837,0.923539,7.00567,0,0,10.0539,0.681004,103.027,3.28829,9.95661,3.58308,4.961,0.956469,8.2953,12.6186,13.1776,18.0263,66.5444,7.25489,9.1949,3.05826,2.8739,10.5863,0.00458161,25.8107,0.658976,25.4463,0.734748,0.352183,0.00191146,2.77072,0.00183125,0.119016,0.182645,1.76156,0.00199065,0.720308,1.4418,1.09821,0.0925111,0.664896,0.000117631,5.59398,0.250337,1.27266,1.70095,1.18657,0.000236085,0.000659654,3.91903,8.29542,0.401038,0.105127,2.66912,3.3649,1.28013,0.00221147,0.103804,0.190284,0.576823,4.53289,0.00682152,0.362493,0.684286,0.157301,1.35407,0.731679,0.876566,0.0130712,0,0.230939,0.581161,0.110775,2.76846,0.66993,2.76424,1.06538,0.250999,1.19403,0.396561,0.824014,0.363756,1.00154,0.217691,0.463764,0.0634376,0.229143,1.90746,2.4621,0.284891,0.341496,0.199813,0.0556725,0,0.147688,0.402617,0.00280573,0.645562,3.84928,0.0934485,0.00450097,0.178951,0.0012094,0.00329068,0.618371,0.0183179,0.00736553,3.78713,0.332184,0.245672,1.31382,4.75526,63.5849,4.77277,0.152143,0.593201,0.437245,0.133665,0.00258136,1.79538,0.927263,21.8037,0.00323853,0.343898,0.198838,0.872472,0.631524,0.0338922,0.00276256,0.0252337,0.134658,0,0.000564797,0.164196,0.985361,0.000323588,0.253933,0.919489,0.0601539,0.00221917,0,1.16662,5.36986,0.821917,0.00399489,3.49573,0.281955,0,0,0,0,2.24262,0.394221,0.0017447,0.814139,5.25327,0.562994,0.0297104,0.364184,0.554599,2.93057,4.76752,0.00105051,0.00313035,0.00451059,0.400635,0,3.11952,0.980801,5.81828,0.394453,0.260243,0.312347,0.546838,0
27,Z,0.00386672,0.152336,0.902219,0.785356,1.54573,0.284777,0.570535,8.64858,10.3784,0.0555842,0.410283,1.69125,0.890989,0.890092,0.0288118,6.59297,18.3295,32.336,37.2286,4.52492,5.29661,15.9796,0.310883,1.11967,0.0687424,2.08122,0.722473,1.93422,1.65301,9.50309,40.0409,21.7277,50.9566,49.8947,18.8726,19.3545,2.18488,0.59438,0.00554541,8.64555,4.02473,0.285082,0.0679211,0.256488,12.8031,2.94785,33.1124,29.8867,48.385,4.29391,2.57551,14.424,0.418262,0.00466216,0.196568,0.00124652,0.493072,2.60927,12.7765,3.30345,0.396081,1.0572,12.8786,9.27944,12.9235,33.6723,6.64614,0.868443,0.335915,2.30444,0,0,3.35259,0.237168,33.757,1.01692,3.1639,1.29178,1.60614,0.297438,2.76773,4.19952,4.39813,6.0063,22.0872,2.66108,3.11639,1.02336,0.800922,3.53677,0.00509067,8.70758,0.203775,8.32346,0.250246,0.118384,0.00212384,0.882164,0.00203473,0.0467109,0.0695964,0.689428,0.00221183,0.255575,0.511297,0.343577,0.0288004,0.217678,7.77096e-05,1.86439,0.0792158,0.398287,0.528484,0.435623,0.000262317,0.000732949,1.11942,2.6115,0.106396,0.0322439,0.927594,1.10206,0.481169,0.00245718,0.0325033,0.0550175,0.211722,1.51943,0.00397719,0.116596,0.276631,0.0555626,0.421931,0.248346,0.280061,0.00602843,0,0.0784377,0.212852,0.0352906,0.951042,0.168933,0.907582,0.331647,0.0864396,0.436996,0.161013,0.262219,0.102174,0.336031,0.0934193,0.103933,0.0480211,0.0569977,0.57287,0.923953,0.0482309,0.104482,0.0889069,0.0214129,0,0.0421504,0.16594,0.00311748,0.264153,1.0925,0.0437521,0.00500108,0.0911249,0.00134378,0.00365631,0.265782,0.0203532,0.00818392,1.22258,0.11768,0.0700279,0.505094,1.5769,21.1261,1.26735,0.0590322,0.160672,0.103591,0.0443665,0.00286818,0.596602,0.324959,7.00763,0.00343323,0.105342,0.0630479,0.336092,0.216843,0.00826033,0.00306951,0.0256347,0.0290254,0,0.000627552,0.0444894,0.292266,0.000359542,0.11381,0.304737,0.0285798,0.00246574,0,0.381577,1.64243,0.329465,0.00443877,1.05687,0.119366,0,0,0,0,0.685011,0.156289,0.00193855,0.216073,1.54271,0.156036,0.0305594,0.160516,0.165821,0.897381,1.80578,0.00116724,0.00230503,0.00493303,0.123826,0,1.0249,0.356697,1.89502,0.152021,0.100106,0.0955214,0.147969,0
28,M,2.15372,13.1098,23.3085,29.0882,67.2325,15.3823,53.9469,645.061,716.181,4.51086,18.7016,82.5351,75.6648,90.5852,7.52461,569.225,1922.16,2579.06,2452.67,179.766,316.629,730.929,22.3965,50.506,4.86457,142.163,40.2101,125.193,68.4499,590.892,2702.01,2698.57,3909.69,3518.25,1623.35,1228.26,172.726,31.6601,1.47735,297.069,123.796,11.2442,3.34863,43.9865,504.581,161.353,2062.2,2743.52,3824.84,644.085,404.402,1250.56,73.6467,1.7455,33.1715,1.31466,13.4188,82.4142,414.92,157.522,26.118,85.8383,960.439,951.944,1055.34,1612.45,835.741,111.503,17.7276,284.804,0,0,512.624,56.8315,983.315,35.2815,97.2425,82.9806,142.302,20.2607,192.536,486.711,299.459,494.842,1123.23,206.097,327.202,139.384,26.1246,119.344,1.86104,469.513,14.7409,307.726,9.35533,15.9186,0.820079,68.7658,6.47059,0.365148,3.64301,23.1894,0.776244,10.4536,22.9116,15.9646,12.2989,24.9836,0.0013266,508.94,22.8563,13.9771,18.0341,8.65014,0.0184446,1.98154,28.2381,71.5215,13.3277,8.27362,59.0802,52.1543,15.3345,1.65767,4.2867,19.9085,7.27053,28.7592,2.34798,8.25726,19.0917,11.425,25.5992,16.2856,60.679,4.53635,0,36.6901,3.59809,2.87232,103.955,9.91694,52.129,50.6562,19.4062,36.8182,10.1408,12.0239,5.42971,10.2821,40.5055,3.33755,0.116862,8.49121,30.2655,32.0056,4.48751,22.3621,9.88003,3.16643,0,2.39704,19.1515,0.423909,15.8569,88.7394,8.61487,0.139274,0.985947,0.330535,1.32827,23.771,5.14042,3.68113,76.6094,4.95902,22.2186,32.6768,198.605,672.716,30.4358,5.01795,12.8783,12.5229,7.86466,1.8886,26.9359,44.8054,248.628,0.920202,8.12575,4.41085,51.8885,17.0068,2.31729,4.69075,0.183783,1.35473,0,0.20466,4.30983,19.2795,0.428555,2.14802,20.6338,2.21232,0.985407,0,18.7146,59.9118,19.765,3.21605,68.7846,14.174,0,0,0,0,30.4978,22.1339,1.04423,19.9827,105.987,14.8042,0.695924,3.18512,16.6488,54.3564,96.4297,0.297728,0.0253058,0.893889,11.4716,0,61.593,9.59648,66.825,7.38595,3.04701,6.56706,11.9724,271.02
28,Y,0.097448,0.388345,2.71047,2.39112,4.97466,1.11143,1.53453,24.9176,33.0128,0.155419,1.35113,4.64079,2.74635,2.73729,0.0870752,19.6216,55.0781,95.4426,110.021,13.7591,15.3658,50.3438,0.899547,3.54513,0.25901,6.55031,2.21225,5.72816,4.93461,29.3398,120.634,65.0799,153.913,146.926,56.9239,57.3566,6.43394,1.76109,0.00449178,26.2957,11.5934,0.694624,0.155171,0.706469,38.5628,9.29597,100.641,90.2982,145.029,12.5843,7.61656,44.3739,1.27883,0.00377635,0.624439,0.00100968,1.46289,7.88047,38.5077,10.2221,1.44295,3.14494,39.4194,28.1027,38.467,103.686,19.3237,2.67572,0.905387,7.03633,0,0,10.0508,0.678223,102.861,3.31399,10.0366,3.55855,4.94746,0.950984,8.2948,12.6305,13.1497,18.035,66.3614,7.22617,9.14424,3.06803,2.86327,10.584,0.00412345,25.7716,0.67266,25.3486,0.731695,0.345686,0.00172031,2.80165,0.00164813,0.11234,0.164381,1.73684,0.00179158,0.716354,1.40554,1.10633,0.0947654,0.662351,0.000109164,5.54902,0.255519,1.26532,1.67408,1.18489,0.000212476,0.000593688,3.86072,8.3758,0.402394,0.106037,2.59803,3.3628,1.27304,0.00199032,0.102858,0.194095,0.58224,4.53176,0.00658465,0.364033,0.66782,0.16442,1.34451,0.723092,0.870933,0.0128053,0,0.229054,0.585314,0.112174,2.80387,0.688669,2.76637,1.06119,0.253315,1.19346,0.394643,0.830461,0.386422,1.0027,0.216457,0.464694,0.0583042,0.231084,1.92203,2.44378,0.280882,0.338965,0.194941,0.0564158,0,0.151259,0.39544,0.00252516,0.667332,3.84091,0.0841037,0.00405087,0.16732,0.00108846,0.00296161,0.620276,0.0164861,0.00662898,3.78778,0.320535,0.248102,1.30588,4.71404,63.8378,4.79698,0.1549,0.611998,0.446628,0.140318,0.00232322,1.79265,0.913359,21.8607,0.00291468,0.352675,0.196995,0.861254,0.618148,0.0407935,0.0024863,0.0227104,0.133682,0,0.000508317,0.178425,0.978892,0.000291229,0.250751,0.910115,0.057052,0.00199725,0,1.18136,5.4059,0.798996,0.0035954,3.4556,0.267853,0,0,0,0,2.24017,0.391173,0.00157023,0.81935,5.28172,0.579076,0.0267394,0.352564,0.550776,2.96203,4.74526,0.000945461,0.00288237,0.013069,0.398072,0,3.05175,0.955112,5.86004,0.409768,0.257002,0.304256,0.555556,0
28,Z,0.00348005,0.14604,0.90781,0.780205,1.53045,0.296423,0.568614,8.57732,10.3509,0.0561704,0.420958,1.65458,0.883292,0.885309,0.0282052,6.56516,18.1674,32.0336,36.9089,4.50828,5.2276,15.8738,0.30645,1.11696,0.0651436,2.07642,0.714704,1.92508,1.64239,9.43586,39.7619,21.5393,50.6509,49.4569,18.7588,19.1908,2.16992,0.586911,0.00499087,8.56206,3.96566,0.278872,0.0654801,0.249574,12.6801,2.94171,32.9654,29.6435,48.012,4.26693,2.55914,14.3491,0.414284,0.00419595,0.198435,0.00112187,0.501758,2.59568,12.6529,3.28419,0.39945,1.05093,12.7727,9.21802,12.8196,33.4944,6.60369,0.868818,0.330293,2.28305,0,0,3.33153,0.234705,33.5004,1.00715,3.17347,1.26424,1.60565,0.297825,2.75407,4.16692,4.35087,5.96527,21.9293,2.61313,3.10603,1.02024,0.816007,3.48778,0.00458161,8.62539,0.198595,8.30185,0.243891,0.118668,0.00191146,0.880193,0.00183125,0.0485836,0.0696927,0.678152,0.00199065,0.251369,0.505866,0.342888,0.0279336,0.217291,7.33348e-05,1.85284,0.0812997,0.399983,0.536252,0.429698,0.000236085,0.000659654,1.13724,2.59656,0.106554,0.0316953,0.921467,1.09409,0.471151,0.00221147,0.031428,0.0547999,0.213847,1.53302,0.00369568,0.114702,0.272007,0.053507,0.423991,0.248161,0.278518,0.00587987,0,0.0780876,0.214188,0.0358762,0.942495,0.170725,0.901054,0.330536,0.0858177,0.42829,0.157062,0.256136,0.0968896,0.328978,0.0889675,0.099529,0.0447347,0.0585002,0.573516,0.909557,0.0520026,0.10312,0.0853346,0.0216232,0,0.0420546,0.161862,0.00280573,0.257053,1.10336,0.0424297,0.00450097,0.0917852,0.0012094,0.00329068,0.256015,0.0183179,0.00736553,1.22113,0.115328,0.0694492,0.499767,1.56773,20.9153,1.28723,0.0560743,0.164482,0.107933,0.0435987,0.00258136,0.586508,0.323286,6.9863,0.00308991,0.105177,0.063543,0.331222,0.218359,0.0074343,0.00276256,0.0230712,0.029945,0,0.000564797,0.0453632,0.294341,0.000323588,0.113638,0.303621,0.027623,0.00221917,0,0.384878,1.63741,0.318642,0.00399489,1.04982,0.115452,0,0,0,0,0.687696,0.151313,0.0017447,0.214592,1.53203,0.157877,0.0275034,0.15819,0.163293,0.878068,1.77841,0.00105051,0.00215315,0.00443972,0.123475,0,1.01968,0.351267,1.86598,0.151028,0.0962593,0.0944474,0.150943,0
29,M,1.93835,12.6988,22.7776,29.7793,65.0093,13.8441,55.7522,652.555,714.763,4.05978,18.6314,87.7815,77.0983,89.6267,7.67215,578.002,1909.04,2614.55,2452.21,173.49,315.566,722.636,23.7569,52.6554,4.37812,141.446,39.7891,127.073,66.1049,591.202,2691.91,2687.02,3887.72,3548.93,1624.82,1207.13,174.354,30.2941,1.32961,291.662,124.916,11.9198,3.01377,42.2879,508.123,159.618,2057.58,2735.57,3795.15,648.976,405.362,1252.4,76.1821,2.47095,32.5544,1.18319,12.977,84.0728,413.028,156.17,25.3062,87.1545,950.796,943.149,1071.31,1613.2,840.367,109.352,19.5548,277.923,0,0,514.462,54.7484,980.384,39.8533,95.6182,81.8826,146.072,19.1347,187.683,488.44,288.413,502.958,1125.21,204.387,327.781,138.945,28.0122,115.51,1.67494,470.262,15.0668,309.353,9.3198,15.2267,1.63807,68.1893,6.72353,0.328633,3.27871,21.7705,0.69862,11.2083,23.3205,15.2682,11.969,24.2852,0.00119394,517.446,22.3706,13.4793,18.0307,7.78512,0.0166002,1.78338,29.9143,75.1693,11.9949,8.34625,56.7722,49.6389,14.701,1.4919,3.85803,20.6177,8.34348,33.0832,3.01318,7.43153,22.5825,10.2825,26.6393,16.4571,60.0111,4.08272,0,34.821,3.23828,2.58508,102.559,8.92525,53.2161,51.8906,20.1656,34.0364,9.12668,11.7215,4.88674,10.1539,40.955,3.0038,1.90518,8.54209,28.1389,30.605,4.03876,21.9259,8.89203,2.84978,0,2.15734,19.0364,0.381518,16.9712,84.3654,8.65339,0.125346,1.78735,0.297481,1.19544,27.6939,4.62638,3.31301,77.9485,4.46312,22.6968,33.0091,194.945,673.844,31.8922,7.21615,11.5905,12.1706,7.9782,2.59974,26.0423,44.8248,248.065,0.828182,8.21318,3.96976,50.2996,15.3061,2.08556,4.22167,0.165405,1.21926,0,0.184194,3.87885,19.1516,0.385699,1.93322,22.1705,2.89109,0.886866,0,19.5431,56.6206,18.6885,2.89445,70.9062,13.6566,0,0,0,0,29.248,22.6205,0.939808,20.6845,104.388,16.0238,0.626332,3.76661,15.8839,50.7207,98.4867,1.16795,0.0227752,0.8045,10.3244,0,59.9337,8.63684,62.8425,6.64736,5.44231,5.91035,11.6751,243.918
29,Y,0.112687,0.387983,2.69287,2.41388,4.92664,1.11175,1.5256,24.8801,33.0567,0.153107,1.33917,4.64918,2.77295,2.76091,0.0854618,19.5797,55.0844,95.2971,109.724,13.7141,15.3568,50.3265,0.892819,3.56098,0.275077,6.58448,2.2063,5.69026,4.88267,29.4424,120.429,64.9192,153.675,146.699,56.8329,57.0141,6.43633,1.74117,0.0040426,26.2313,11.5462,0.688256,0.149776,0.692867,38.6046,9.28639,100.558,90.22,144.905,12.5629,7.60985,44.2955,1.27698,0.00339872,0.62678,0.000908713,1.4619,7.86772,38.5534,10.178,1.4493,3.13057,39.3035,28.0086,38.5299,103.821,19.2344,2.65447,0.897146,7.05005,0,0,10.0505,0.673046,102.646,3.38285,10.0775,3.53197,4.95781,0.940837,8.28616,12.6459,13.0637,18.0683,66.1938,7.19444,9.09432,3.0762,2.87601,10.5379,0.0037111,25.748,0.686739,25.2811,0.728682,0.338998,0.00154828,2.81699,0.00148332,0.105713,0.147943,1.7048,0.00161242,0.71806,1.37511,1.10809,0.0962272,0.658236,0.000101206,5.51676,0.250581,1.25412,1.63725,1.17006,0.000191229,0.00053432,3.84457,8.48557,0.399348,0.106761,2.5281,3.36248,1.26132,0.00179129,0.101045,0.198229,0.597098,4.60999,0.00706444,0.361477,0.662861,0.1685,1.34132,0.717466,0.871384,0.0124616,0,0.226466,0.581691,0.112135,2.83228,0.69625,2.77438,1.0687,0.256151,1.1837,0.389012,0.833836,0.426563,1.00234,0.215841,0.460111,0.089991,0.232978,1.91975,2.41671,0.274698,0.335793,0.189025,0.0567405,0,0.152504,0.389152,0.00227264,0.693112,3.81522,0.0756933,0.00364578,0.163017,0.000979618,0.00266545,0.632756,0.0148375,0.00596608,3.81344,0.307267,0.250873,1.30087,4.67064,64.07,4.90852,0.165465,0.616549,0.453492,0.140113,0.0020909,1.78396,0.90924,21.8862,0.00262321,0.361014,0.193463,0.847918,0.601417,0.045934,0.00223767,0.0204393,0.131441,0,0.000457486,0.187962,0.973498,0.000262106,0.245435,0.897715,0.0553127,0.00179753,0,1.20069,5.38933,0.775805,0.00323586,3.42796,0.255366,0,0,0,0,2.22825,0.388867,0.0014132,0.813628,5.29647,0.59965,0.0240655,0.347242,0.559619,2.97166,4.7477,0.000850915,0.0026963,0.0197886,0.389313,0,2.97915,0.928742,5.82073,0.417691,0.269674,0.292854,0.568873,0
